satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary,sales,employee_id
0.69,0.76,4,257,4,0,0,0,low,technical,7789
0.77,0.78,2,271,3,0,0,0,low,management,7790
0.28,0.66,3,184,2,0,0,0,low,marketing,7791
0.33,0.4,6,214,6,0,0,0,medium,marketing,7792
0.83,0.68,4,198,3,0,0,0,medium,marketing,7793
0.89,0.73,3,274,2,0,0,0,medium,sales,7794
0.76,0.6,5,279,2,0,0,0,medium,sales,7795
0.83,0.64,5,272,2,0,0,0,medium,sales,7796
0.57,0.85,4,152,3,0,0,0,medium,sales,7797
0.61,0.89,2,287,4,0,0,0,medium,sales,7798
0.96,0.89,2,239,6,1,0,0,medium,sales,7799
0.17,0.5,4,274,6,0,0,0,medium,sales,7800
0.61,0.6,4,121,2,0,0,0,medium,sales,7801
0.73,0.74,5,199,2,0,0,0,medium,sales,7802
0.3,0.39,3,175,3,0,0,0,medium,sales,7803
0.42,0.67,2,115,3,0,0,0,high,sales,7804
0.65,0.75,3,194,4,1,0,0,low,sales,7805
0.17,0.45,2,119,3,0,0,0,medium,sales,7806
0.12,0.82,5,162,4,1,0,0,medium,sales,7807
0.7,0.78,5,264,2,0,0,0,medium,sales,7808
0.87,0.88,3,179,2,0,0,0,medium,sales,7809
0.43,0.44,5,213,3,0,0,0,low,sales,7810
0.84,0.65,3,269,2,0,0,0,low,sales,7811
0.94,0.55,3,160,3,0,0,0,low,sales,7812
0.89,0.76,4,133,2,0,0,0,low,accounting,7813
0.69,0.75,5,201,3,0,0,0,low,accounting,7814
0.18,0.99,4,160,5,0,0,0,low,accounting,7815
0.98,0.69,3,274,3,0,0,0,low,hr,7816
0.3,0.88,5,245,4,0,0,0,low,hr,7817
0.51,0.53,3,237,3,0,0,0,medium,hr,7818
0.76,0.9,3,279,6,0,0,0,medium,hr,7819
0.67,0.96,4,207,3,0,0,0,medium,technical,7820
0.12,0.84,4,218,6,0,0,0,medium,technical,7821
0.42,0.41,5,240,2,0,0,0,medium,technical,7822
0.69,0.76,3,153,3,0,0,0,medium,technical,7823
0.63,0.96,3,144,2,0,0,0,medium,technical,7824
0.66,0.62,2,159,3,1,0,0,medium,technical,7825
0.5,0.5,3,237,2,0,0,0,medium,technical,7826
0.67,0.82,5,148,2,1,0,0,medium,technical,7827
0.59,0.62,4,205,3,0,0,0,medium,technical,7828
0.75,0.78,2,264,3,1,0,0,medium,technical,7829
0.88,0.89,5,189,2,0,0,0,medium,technical,7830
0.99,0.75,3,243,3,0,0,0,medium,support,7831
0.44,0.42,2,199,2,0,0,0,medium,support,7832
0.65,0.78,4,205,2,0,0,0,medium,support,7833
0.88,0.63,3,184,4,0,0,0,medium,support,7834
0.58,0.79,2,274,4,0,0,0,medium,support,7835
0.99,0.9,4,181,3,0,0,0,medium,support,7836
0.76,0.71,3,205,2,0,0,0,medium,support,7837
0.14,0.98,5,172,5,0,0,0,medium,support,7838
0.57,0.86,3,164,2,0,0,0,medium,support,7839
0.52,0.82,3,138,2,1,0,0,medium,support,7840
0.71,0.55,5,262,3,0,0,0,medium,support,7841
0.27,0.75,5,264,3,0,0,0,medium,technical,7842
0.49,0.52,3,225,2,0,0,0,high,technical,7843
0.59,0.5,3,199,2,0,0,0,high,technical,7844
0.24,0.65,6,210,5,0,0,0,high,management,7845
0.18,0.87,6,226,4,0,0,0,high,IT,7846
0.73,0.62,5,134,3,0,0,0,high,IT,7847
0.78,0.63,6,111,6,0,0,0,high,IT,7848
0.94,0.73,5,142,2,1,0,0,high,IT,7849
0.86,0.53,3,213,3,0,0,0,high,IT,7850
0.97,0.88,4,139,2,0,0,0,high,product_mng,7851
0.49,0.54,3,145,3,0,0,0,high,product_mng,7852
0.82,0.48,4,149,6,0,0,0,high,product_mng,7853
0.86,0.64,4,147,2,1,0,0,high,product_mng,7854
0.3,0.39,3,193,3,1,0,0,low,IT,7855
0.7,0.38,4,270,2,0,0,0,low,RandD,7856
0.8,0.78,5,266,3,0,0,0,low,RandD,7857
0.36,0.63,2,278,4,0,0,0,low,RandD,7858
0.4,0.61,3,165,2,0,0,0,low,RandD,7859
0.8,0.58,4,175,2,0,0,0,low,RandD,7860
0.98,0.73,4,140,4,0,0,0,low,marketing,7861
0.92,0.67,3,149,3,0,0,0,low,sales,7862
0.68,1,3,205,4,0,0,0,low,accounting,7863
1,0.59,3,253,3,0,0,0,low,support,7864
0.8,0.54,3,222,4,0,0,0,low,technical,7865
0.85,0.69,4,216,4,0,0,0,low,management,7866
0.69,0.6,3,139,2,0,0,0,low,marketing,7867
0.57,0.52,4,252,2,0,0,0,low,marketing,7868
0.33,0.72,2,173,2,0,0,0,low,marketing,7869
0.19,0.48,6,178,3,1,0,0,medium,sales,7870
0.5,0.63,3,160,2,0,0,0,medium,sales,7871
0.52,0.88,3,261,4,0,0,0,medium,sales,7872
0.13,0.52,6,188,3,0,0,0,medium,sales,7873
0.18,0.73,4,219,5,0,0,0,medium,sales,7874
0.86,0.64,4,263,3,0,0,0,medium,sales,7875
0.86,0.59,4,165,3,0,0,0,medium,sales,7876
0.16,0.76,6,218,6,0,0,0,medium,sales,7877
0.43,0.46,2,239,3,1,0,0,medium,sales,7878
0.79,0.63,3,212,2,1,0,0,medium,sales,7879
0.51,0.67,4,133,3,0,0,0,medium,sales,7880
0.83,0.55,5,250,3,1,0,0,medium,sales,7881
0.61,0.45,3,114,3,0,0,0,high,sales,7882
0.65,0.57,3,168,2,0,0,0,high,sales,7883
0.95,0.83,4,252,2,0,0,0,high,sales,7884
0.63,0.64,5,189,4,0,0,0,high,sales,7885
0.72,0.6,3,265,2,1,0,0,high,sales,7886
0.8,0.57,3,176,3,0,0,0,high,sales,7887
0.7,0.57,4,150,4,0,0,0,high,sales,7888
0.45,0.79,5,97,6,1,0,0,high,accounting,7889
0.64,0.85,4,265,2,0,0,0,low,accounting,7890
0.94,0.48,4,260,4,0,0,0,low,accounting,7891
0.57,0.76,4,164,2,0,0,0,low,hr,7892
0.35,0.56,4,142,2,0,0,0,low,hr,7893
0.75,0.81,2,247,4,0,0,0,low,hr,7894
0.7,0.92,5,182,3,0,0,0,low,hr,7895
0.7,0.47,2,238,3,0,0,0,low,technical,7896
0.61,0.62,3,191,3,0,0,0,low,technical,7897
0.78,0.87,4,178,3,0,0,0,medium,technical,7898
0.97,0.77,4,208,2,0,0,0,medium,technical,7899
0.51,0.76,3,256,2,0,0,0,medium,technical,7900
0.56,0.71,5,243,3,0,0,0,medium,technical,7901
0.87,0.55,3,233,3,0,0,0,medium,technical,7902
0.64,0.78,5,200,3,0,0,0,medium,technical,7903
0.6,0.85,2,226,2,1,0,0,medium,technical,7904
0.9,0.76,2,150,2,0,0,0,medium,technical,7905
0.54,0.62,2,141,2,0,0,0,medium,technical,7906
0.23,0.8,5,139,3,0,0,0,medium,support,7907
0.8,0.81,3,199,4,1,0,0,medium,support,7908
0.23,0.78,4,154,6,1,0,0,medium,support,7909
0.81,0.51,3,247,2,0,0,0,medium,support,7910
0.35,0.6,5,239,5,0,0,0,medium,support,7911
0.67,0.8,4,137,2,0,0,0,medium,support,7912
0.46,0.6,4,119,5,0,0,0,medium,support,7913
0.84,0.98,4,134,5,1,0,0,medium,support,7914
0.92,0.79,3,243,4,0,0,0,medium,support,7915
0.75,0.93,5,210,3,0,0,0,medium,support,7916
0.7,0.57,4,265,2,0,0,0,medium,support,7917
0.7,0.75,4,204,3,0,0,0,medium,technical,7918
0.9,0.81,6,273,5,0,0,0,medium,technical,7919
0.8,1,3,177,2,0,0,0,medium,technical,7920
0.5,0.65,5,285,6,0,0,0,high,management,7921
0.84,0.72,4,222,2,0,0,0,low,IT,7922
0.48,0.94,3,185,2,1,0,0,medium,IT,7923
0.98,0.87,5,151,6,0,0,0,medium,IT,7924
0.64,0.96,3,109,4,0,0,0,medium,IT,7925
0.58,0.53,4,192,4,0,0,0,medium,IT,7926
0.66,0.89,4,139,3,0,0,0,medium,product_mng,7927
0.76,0.98,4,191,2,0,0,0,medium,product_mng,7928
0.32,0.42,6,114,3,0,0,0,medium,product_mng,7929
0.49,0.87,3,212,2,0,0,0,medium,product_mng,7930
0.81,0.51,3,162,2,0,0,0,medium,IT,7931
0.42,0.48,5,191,5,0,0,0,medium,RandD,7932
0.17,0.85,3,234,3,0,0,0,low,RandD,7933
0.49,0.59,4,265,3,0,0,0,low,RandD,7934
0.34,0.69,6,283,2,0,0,0,low,RandD,7935
0.86,0.81,3,232,4,0,0,0,low,RandD,7936
0.51,0.71,4,208,3,1,0,0,low,marketing,7937
0.49,0.99,4,258,3,1,0,0,low,sales,7938
0.49,0.63,3,175,2,0,0,0,low,accounting,7939
0.51,0.59,3,238,3,0,0,0,high,support,7940
0.64,0.52,3,166,3,0,0,0,low,technical,7941
0.62,0.85,4,225,2,0,0,0,high,management,7942
0.81,0.52,4,221,6,0,0,0,high,marketing,7943
0.95,0.57,2,263,3,0,0,0,low,marketing,7944
0.88,0.66,4,218,4,1,0,0,low,marketing,7945
0.87,0.68,5,236,4,0,0,0,high,sales,7946
0.73,0.68,5,133,2,0,0,0,low,sales,7947
0.98,0.73,2,237,3,0,0,0,medium,sales,7948
0.77,0.48,3,204,6,0,0,0,high,sales,7949
0.76,0.99,3,166,3,0,0,0,medium,sales,7950
0.21,0.93,4,189,2,1,0,0,medium,sales,7951
0.72,0.63,4,251,3,0,0,0,medium,sales,7952
0.41,0.56,2,121,2,0,0,0,medium,sales,7953
0.9,0.56,3,149,2,0,0,0,high,sales,7954
0.96,0.9,5,198,2,0,0,0,medium,sales,7955
0.61,0.48,4,163,3,0,0,0,medium,sales,7956
0.6,0.8,4,222,2,0,0,0,medium,sales,7957
0.5,0.76,2,107,4,0,0,0,high,sales,7958
0.79,0.61,4,162,2,0,0,0,medium,sales,7959
0.32,0.69,6,192,3,0,0,0,high,sales,7960
0.85,0.59,5,236,3,0,0,0,low,sales,7961
0.9,0.62,5,225,2,0,0,0,medium,sales,7962
0.74,0.54,4,167,2,0,0,0,medium,sales,7963
0.21,0.76,6,219,4,1,0,0,medium,sales,7964
0.91,0.61,3,255,3,0,0,0,medium,accounting,7965
0.9,0.66,5,137,2,0,0,0,low,accounting,7966
0.74,0.99,4,193,3,0,0,0,low,accounting,7967
0.76,0.75,3,239,2,0,0,0,low,hr,7968
0.45,0.61,5,179,5,0,0,0,low,hr,7969
0.73,0.63,3,205,2,1,0,0,low,hr,7970
0.6,0.73,3,140,5,1,0,0,low,hr,7971
0.8,0.77,5,256,2,0,0,0,low,technical,7972
0.53,0.7,4,243,3,0,0,0,low,technical,7973
0.97,0.63,5,163,3,0,0,0,low,technical,7974
0.64,0.99,3,167,2,0,0,0,low,technical,7975
0.92,0.59,4,190,5,0,0,0,high,technical,7976
0.6,0.57,5,145,3,1,0,0,low,technical,7977
1,0.6,4,265,4,0,0,0,low,technical,7978
0.69,0.63,4,272,2,0,0,0,low,technical,7979
0.53,0.45,5,140,5,0,0,0,low,technical,7980
0.63,0.58,4,236,2,0,0,0,high,technical,7981
0.57,0.89,4,255,3,1,0,0,low,technical,7982
0.79,0.45,5,131,6,0,0,0,low,support,7983
0.68,0.92,4,209,6,0,0,0,low,support,7984
0.56,0.61,3,250,2,0,0,0,high,support,7985
0.48,0.51,3,201,2,1,0,0,low,support,7986
0.59,0.67,4,271,2,0,0,0,medium,support,7987
0.34,0.76,6,237,5,0,0,0,high,support,7988
0.98,0.87,3,239,4,0,0,0,medium,support,7989
0.36,0.45,2,135,3,1,0,0,high,support,7990
0.6,0.58,2,182,2,0,0,0,medium,support,7991
0.24,0.54,6,193,4,0,0,0,medium,support,7992
0.67,0.72,4,192,3,1,0,0,medium,support,7993
0.17,0.6,5,144,6,0,0,0,medium,technical,7994
0.57,0.58,3,251,3,0,0,0,medium,technical,7995
0.7,0.85,3,161,2,0,0,0,medium,technical,7996
0.73,0.62,3,171,3,0,0,0,medium,management,7997
0.61,0.86,4,153,5,0,0,0,medium,IT,7998
0.95,0.96,4,161,2,0,0,0,high,IT,7999
0.85,0.55,3,226,4,0,0,0,low,IT,8000
0.72,0.9,3,193,3,0,0,0,medium,IT,8001
0.84,0.66,4,204,3,0,0,0,medium,IT,8002
0.57,0.47,2,158,2,0,0,0,medium,product_mng,8003
0.69,0.69,3,236,4,0,0,0,medium,product_mng,8004
0.57,0.68,4,191,3,0,0,0,medium,product_mng,8005
0.52,0.59,6,104,4,0,0,0,medium,product_mng,8006
0.56,0.55,3,245,2,0,0,0,medium,IT,8007
0.75,0.74,3,186,3,1,0,0,medium,RandD,8008
0.98,0.75,5,168,4,1,0,0,medium,RandD,8009
0.48,0.55,4,262,3,1,0,0,high,RandD,8010
0.35,0.67,2,116,3,0,0,0,low,RandD,8011
0.66,0.93,4,187,2,0,0,0,low,RandD,8012
0.79,0.9,5,184,3,0,0,0,low,marketing,8013
0.86,0.53,4,155,3,0,0,0,high,marketing,8014
0.88,1,5,190,2,0,0,0,low,sales,8015
0.83,0.64,3,242,3,0,0,0,low,accounting,8016
0.8,0.64,5,204,2,0,0,0,low,support,8017
0.64,0.69,4,232,3,0,0,0,high,technical,8018
0.72,0.59,4,245,2,0,0,0,low,management,8019
0.67,0.61,3,251,2,0,0,0,low,marketing,8020
0.75,0.7,4,179,2,0,0,0,low,marketing,8021
0.65,0.95,4,153,2,0,0,0,low,marketing,8022
0.98,0.98,5,210,6,0,0,0,low,sales,8023
0.68,0.8,2,257,2,1,0,0,low,sales,8024
0.52,0.37,3,137,4,0,0,0,low,sales,8025
0.68,0.93,4,179,2,0,0,0,medium,sales,8026
0.92,0.74,4,213,3,0,0,0,medium,sales,8027
0.86,0.79,3,106,6,1,0,0,medium,sales,8028
0.5,0.99,4,272,2,0,0,0,medium,sales,8029
0.35,0.37,4,153,2,0,0,0,medium,sales,8030
0.76,0.97,5,172,3,0,0,0,medium,sales,8031
0.66,0.95,4,224,2,0,0,0,medium,sales,8032
0.58,0.71,3,230,3,1,0,0,medium,sales,8033
0.55,0.97,4,222,4,0,0,0,medium,sales,8034
0.9,0.53,3,270,3,0,0,0,medium,sales,8035
0.75,0.71,4,205,3,0,0,0,medium,sales,8036
0.9,0.63,4,134,3,1,0,0,medium,sales,8037
0.14,0.54,5,275,4,1,0,0,high,sales,8038
0.86,0.57,4,183,3,0,0,0,low,sales,8039
0.56,0.84,4,143,4,0,0,0,medium,sales,8040
0.54,0.63,5,259,2,0,0,0,medium,sales,8041
0.36,0.8,5,186,4,0,0,0,medium,accounting,8042
0.82,0.59,3,155,3,0,0,0,medium,accounting,8043
0.49,0.42,2,266,3,0,0,0,low,accounting,8044
0.77,0.97,3,215,2,0,0,0,low,hr,8045
0.64,0.83,4,179,3,0,0,0,low,hr,8046
0.93,0.53,3,217,3,0,0,0,low,hr,8047
0.96,0.94,5,235,3,0,0,0,low,hr,8048
0.6,0.97,3,164,2,0,0,0,low,technical,8049
0.58,0.55,3,178,5,0,0,0,low,technical,8050
0.52,0.49,5,170,3,0,0,0,low,technical,8051
0.74,0.79,5,241,3,0,0,0,low,technical,8052
0.64,0.99,4,222,2,0,0,0,low,technical,8053
0.93,0.59,3,233,3,0,0,0,low,technical,8054
0.76,0.49,5,243,3,0,0,0,low,technical,8055
0.5,0.54,4,175,2,0,0,0,low,technical,8056
0.79,0.55,4,266,3,0,0,0,low,technical,8057
0.97,0.95,5,201,2,0,0,0,low,technical,8058
0.6,0.49,5,259,4,0,0,0,low,technical,8059
0.84,0.73,5,105,5,0,0,0,low,support,8060
0.75,0.99,5,189,3,0,0,0,low,support,8061
0.24,0.91,4,232,2,0,0,0,low,support,8062
0.24,0.91,5,258,6,0,0,0,low,support,8063
0.51,0.58,5,173,3,0,0,0,low,support,8064
0.5,0.88,4,147,3,0,0,0,medium,support,8065
0.66,0.36,3,256,6,0,0,0,medium,support,8066
0.97,0.77,3,206,4,0,0,0,medium,support,8067
0.61,0.5,4,175,3,0,0,0,medium,support,8068
0.77,0.49,4,274,2,1,0,0,medium,support,8069
0.74,0.64,3,229,3,0,0,0,medium,support,8070
0.92,0.98,4,161,3,0,0,0,medium,technical,8071
0.78,0.99,2,188,2,0,0,0,medium,technical,8072
0.56,0.57,3,205,3,0,0,0,medium,technical,8073
0.82,0.63,3,246,3,0,0,0,medium,management,8074
0.26,0.98,5,161,5,0,0,0,medium,IT,8075
0.69,0.85,5,246,3,0,0,0,medium,IT,8076
0.78,0.83,4,158,3,0,0,0,high,IT,8077
0.67,0.86,3,175,3,0,0,0,low,IT,8078
0.77,0.91,5,268,3,1,0,0,medium,IT,8079
0.8,0.63,4,211,2,0,0,0,medium,product_mng,8080
0.51,0.51,3,274,2,0,0,0,medium,product_mng,8081
0.77,0.52,4,241,3,0,0,0,medium,product_mng,8082
0.65,0.71,3,170,2,0,0,0,low,product_mng,8083
0.58,0.53,3,287,5,0,0,0,low,IT,8084
0.67,0.39,2,235,6,0,0,0,low,RandD,8085
0.33,0.39,3,98,3,1,0,0,low,RandD,8086
0.78,0.66,6,105,5,1,0,0,low,RandD,8087
0.58,0.83,3,226,3,0,0,0,low,RandD,8088
0.63,0.59,4,171,4,0,0,0,low,RandD,8089
0.63,0.51,4,153,4,0,0,0,low,RandD,8090
0.59,0.55,3,183,4,0,0,0,low,marketing,8091
0.6,0.9,5,139,3,0,0,0,low,sales,8092
0.93,0.9,5,210,3,0,0,0,low,accounting,8093
0.78,0.77,2,177,4,0,0,0,low,support,8094
0.65,0.6,3,148,2,0,0,0,low,technical,8095
1,0.61,4,198,2,0,0,0,low,management,8096
0.96,1,3,137,4,1,0,0,low,marketing,8097
0.54,0.97,5,233,3,1,0,0,low,marketing,8098
0.98,0.69,2,204,4,0,0,0,low,marketing,8099
0.34,0.59,2,164,2,0,0,0,low,sales,8100
0.71,0.53,5,162,2,0,0,0,low,sales,8101
0.64,0.64,3,180,2,1,0,0,low,sales,8102
0.71,0.93,2,199,2,0,0,0,low,sales,8103
0.58,0.63,4,190,2,0,0,0,medium,sales,8104
0.87,0.96,4,151,3,1,0,0,medium,sales,8105
0.58,0.85,4,162,3,0,0,0,medium,sales,8106
0.87,0.67,3,139,2,0,0,0,medium,sales,8107
0.72,0.86,3,231,3,1,0,0,medium,sales,8108
0.67,0.83,5,269,2,0,0,0,medium,sales,8109
0.53,0.97,4,249,3,0,0,0,medium,sales,8110
0.78,0.61,3,148,2,0,0,0,medium,sales,8111
0.19,0.63,4,233,5,0,0,0,medium,sales,8112
1,0.88,4,240,4,0,0,0,medium,sales,8113
0.75,0.75,5,229,2,1,0,0,medium,sales,8114
0.29,0.66,3,256,2,1,0,0,medium,sales,8115
0.37,0.7,2,188,2,0,0,0,high,sales,8116
0.78,0.5,3,167,2,0,0,0,low,sales,8117
0.24,0.64,5,190,4,0,0,0,medium,sales,8118
0.49,0.7,4,168,3,0,0,0,medium,accounting,8119
0.18,0.64,6,154,5,0,0,0,medium,accounting,8120
0.76,0.85,4,135,3,0,0,0,medium,accounting,8121
0.5,0.97,4,217,3,0,0,0,low,hr,8122
0.82,0.94,3,253,2,0,0,0,low,hr,8123
0.97,0.94,3,180,3,0,0,0,low,hr,8124
0.72,0.9,4,225,2,0,0,0,low,hr,8125
0.98,0.64,4,134,3,1,0,0,low,technical,8126
0.76,0.73,3,192,2,0,0,0,low,technical,8127
0.72,0.88,3,224,3,0,0,0,low,technical,8128
0.96,0.91,3,260,5,0,0,0,low,technical,8129
0.62,0.78,3,178,3,1,0,0,low,technical,8130
0.25,0.98,4,166,5,1,0,0,low,technical,8131
0.82,0.56,5,180,3,0,0,0,low,technical,8132
0.59,0.9,3,189,2,0,0,0,low,technical,8133
0.94,0.73,3,154,3,0,0,0,low,technical,8134
0.72,0.88,3,236,3,0,0,0,low,technical,8135
0.53,0.78,5,198,3,0,0,0,low,technical,8136
0.67,0.83,3,148,3,0,0,0,low,support,8137
0.99,0.52,4,205,2,0,0,0,low,support,8138
0.64,0.53,4,133,3,0,0,0,low,support,8139
0.61,0.57,4,160,3,1,0,0,low,support,8140
0.89,0.85,4,201,2,1,0,0,low,support,8141
0.61,0.7,5,157,4,0,0,0,low,support,8142
0.9,0.74,3,260,2,0,0,0,medium,support,8143
0.96,0.51,5,152,3,0,0,0,medium,support,8144
0.62,0.55,4,218,3,0,0,0,medium,support,8145
0.89,0.57,3,252,2,0,0,0,medium,support,8146
0.52,0.67,4,216,3,0,0,0,medium,support,8147
0.66,0.99,3,183,2,0,0,0,medium,technical,8148
0.96,0.6,5,269,2,0,0,0,medium,technical,8149
0.95,0.89,5,132,4,0,0,0,medium,technical,8150
0.75,0.98,4,170,4,0,0,0,medium,management,8151
0.39,0.87,5,257,5,1,0,0,medium,IT,8152
0.93,0.69,3,138,2,0,0,0,medium,IT,8153
0.44,0.54,3,115,3,0,0,0,medium,IT,8154
0.9,0.67,3,165,2,0,0,0,high,IT,8155
0.75,0.81,3,214,3,0,0,0,low,IT,8156
0.45,0.75,2,246,2,0,0,0,medium,product_mng,8157
0.42,0.6,2,188,3,0,0,0,medium,product_mng,8158
0.99,0.82,3,255,2,0,0,0,medium,product_mng,8159
0.89,0.91,4,190,2,0,0,0,medium,product_mng,8160
0.96,0.9,4,164,4,0,0,0,low,IT,8161
0.5,0.46,3,165,3,0,0,0,low,RandD,8162
0.59,0.59,3,141,3,0,0,0,low,RandD,8163
0.57,0.69,3,154,2,0,0,0,low,RandD,8164
1,0.87,3,165,2,0,0,0,low,RandD,8165
0.6,0.59,5,266,2,0,0,0,low,RandD,8166
0.21,0.85,6,235,6,0,0,0,low,RandD,8167
0.63,0.83,4,159,2,0,0,0,low,marketing,8168
0.8,0.82,3,218,3,0,0,0,low,sales,8169
0.51,0.96,3,149,4,0,0,0,low,accounting,8170
0.89,0.96,5,239,3,0,0,0,low,support,8171
0.83,0.58,4,225,3,0,0,0,low,technical,8172
0.77,0.74,6,247,3,0,0,0,low,management,8173
0.79,0.99,4,183,2,0,0,0,low,marketing,8174
0.63,0.85,5,214,2,0,0,0,low,marketing,8175
0.68,0.48,5,113,2,0,0,0,low,marketing,8176
0.74,0.69,4,244,2,0,0,0,low,sales,8177
0.49,0.67,6,286,4,0,0,0,low,sales,8178
0.46,0.55,3,139,2,0,0,0,medium,sales,8179
0.9,0.91,5,176,3,0,0,0,medium,sales,8180
0.7,0.67,5,136,3,0,0,0,medium,sales,8181
0.84,0.71,4,222,2,0,0,0,medium,sales,8182
0.89,0.77,4,269,4,0,0,0,medium,sales,8183
0.59,0.87,4,183,2,0,0,0,medium,sales,8184
0.57,0.72,3,206,3,0,0,0,medium,sales,8185
0.53,0.49,3,158,3,0,0,0,medium,sales,8186
0.83,0.89,4,136,3,0,0,0,medium,sales,8187
0.51,0.66,4,182,2,0,0,0,medium,sales,8188
0.78,0.61,4,268,3,0,0,0,medium,sales,8189
0.52,0.69,3,144,3,0,0,0,medium,sales,8190
0.42,0.5,5,286,4,0,0,0,high,sales,8191
0.61,0.38,2,268,3,0,0,0,low,sales,8192
0.85,1,3,255,3,0,0,0,medium,sales,8193
0.17,0.85,6,245,5,0,0,0,medium,sales,8194
0.79,0.52,3,134,2,1,0,0,medium,sales,8195
0.56,0.98,3,251,3,1,0,0,medium,accounting,8196
0.5,0.73,5,165,2,0,0,0,low,accounting,8197
0.51,0.53,3,223,2,1,0,0,low,accounting,8198
0.77,0.67,4,225,4,0,0,0,low,hr,8199
0.84,0.9,3,196,3,1,0,0,low,hr,8200
0.21,0.49,3,253,3,0,0,0,low,hr,8201
0.65,0.57,5,222,3,0,0,0,low,hr,8202
0.95,0.87,4,135,3,0,0,0,low,technical,8203
0.8,0.75,4,217,2,0,0,0,low,technical,8204
0.77,0.85,5,192,2,0,0,0,low,technical,8205
0.57,0.7,3,172,3,0,0,0,low,technical,8206
0.92,0.55,4,183,3,0,0,0,low,technical,8207
1,0.71,5,186,2,0,0,0,low,technical,8208
0.85,0.67,4,163,3,0,0,0,low,technical,8209
0.57,0.8,4,262,3,0,0,0,low,technical,8210
0.66,0.68,3,202,3,0,0,0,low,technical,8211
0.85,0.8,4,248,3,0,0,0,low,technical,8212
0.99,0.5,5,214,2,0,0,0,low,technical,8213
0.91,0.82,4,260,4,0,0,0,low,support,8214
0.96,0.97,4,260,3,0,0,0,low,support,8215
0.49,0.52,4,251,2,0,0,0,low,support,8216
0.39,0.85,5,179,5,0,0,0,low,support,8217
0.87,0.74,4,178,2,1,0,0,medium,support,8218
0.19,0.85,6,210,4,0,0,0,medium,support,8219
0.9,0.83,3,273,4,0,0,0,medium,support,8220
0.5,0.5,5,166,2,0,0,0,medium,support,8221
0.7,0.9,5,246,2,0,0,0,medium,support,8222
0.52,0.55,5,192,3,0,0,0,medium,support,8223
0.71,0.69,3,274,3,0,0,0,medium,support,8224
0.4,0.41,3,232,3,0,0,0,medium,technical,8225
0.96,0.53,3,158,4,0,0,0,medium,technical,8226
0.86,0.92,5,137,3,0,0,0,medium,technical,8227
0.68,0.85,3,209,2,0,0,0,medium,management,8228
0.56,0.64,3,206,2,0,0,0,medium,IT,8229
0.65,0.56,3,230,2,0,0,0,high,IT,8230
0.98,0.61,5,239,3,0,0,0,low,IT,8231
0.18,0.51,5,159,6,0,0,0,medium,IT,8232
0.66,0.65,4,244,2,0,0,0,medium,IT,8233
0.14,0.51,5,259,5,0,0,0,medium,product_mng,8234
0.94,0.8,5,245,3,1,0,0,medium,product_mng,8235
0.56,1,3,141,2,1,0,0,low,product_mng,8236
0.56,0.8,5,202,4,0,0,0,low,product_mng,8237
0.59,0.89,5,143,3,1,0,0,low,IT,8238
0.63,0.62,4,286,5,1,0,0,low,RandD,8239
0.97,0.88,5,173,3,0,0,0,low,RandD,8240
0.76,0.7,5,195,3,0,0,0,low,RandD,8241
0.85,0.58,4,167,4,0,0,0,low,RandD,8242
0.23,0.73,5,197,4,1,0,0,low,RandD,8243
0.68,0.62,3,255,5,0,0,0,low,RandD,8244
0.71,0.73,3,274,3,0,0,0,low,marketing,8245
0.5,0.59,3,192,2,0,0,0,low,sales,8246
0.61,0.7,3,225,3,0,0,0,low,accounting,8247
0.99,0.65,3,209,2,1,0,0,low,support,8248
0.97,0.86,5,222,3,0,0,0,low,technical,8249
0.82,0.71,5,208,2,0,0,0,low,management,8250
0.72,0.68,5,162,5,0,0,0,low,marketing,8251
0.53,0.74,3,135,2,0,0,0,low,marketing,8252
0.55,0.87,4,200,3,0,0,0,low,marketing,8253
0.52,0.53,4,159,4,0,0,0,low,sales,8254
0.8,0.81,5,156,2,0,0,0,low,sales,8255
0.51,0.95,4,169,3,1,0,0,low,sales,8256
0.66,0.65,4,154,3,0,0,0,medium,sales,8257
0.56,0.43,2,169,3,0,0,0,medium,sales,8258
0.5,0.84,3,233,3,1,0,0,medium,sales,8259
0.94,0.78,3,218,2,1,0,0,medium,sales,8260
0.42,0.8,4,279,6,0,0,0,medium,sales,8261
0.6,0.61,3,195,3,0,0,0,medium,sales,8262
0.55,0.71,4,223,3,0,0,0,medium,sales,8263
0.76,0.72,3,275,4,1,0,0,medium,sales,8264
0.84,0.74,3,234,3,1,0,0,medium,sales,8265
0.33,0.62,4,113,6,0,0,0,medium,sales,8266
0.61,0.95,3,133,5,0,0,0,medium,sales,8267
0.91,0.93,5,158,4,0,0,0,medium,sales,8268
0.73,0.74,4,214,3,0,0,0,high,sales,8269
0.87,0.67,4,272,4,0,0,0,low,sales,8270
0.38,0.42,2,127,4,0,0,0,medium,sales,8271
0.8,0.51,4,141,3,1,0,0,medium,sales,8272
0.69,0.8,5,263,3,1,0,0,medium,accounting,8273
0.99,0.92,5,174,5,0,0,0,medium,accounting,8274
0.92,0.76,5,246,2,1,0,0,low,accounting,8275
0.6,0.88,3,201,2,0,0,0,low,hr,8276
